word,num_syllables,syllables,stress_pattern,infixed
ARETHA,3,"['A', 're', 'tha']","[['A', '0'], ['re', '1'], ['tha', '0']]",A-fuckin-retha
ARISEN,3,"['a', 'ris', 'en']","[['a', '0'], ['ris', '1'], ['en', '0']]",a-fuckin-risen
ARISING,3,"['a', 'ris', 'ing']","[['a', '0'], ['ris', '1'], ['ing', '0']]",a-fuckin-rising
ARISTA,3,"['a', 'ris', 'ta']","[['a', '0'], ['ris', '1'], ['ta', '0']]",a-fuckin-rista
ARISTIDE,3,"['A', 'ris', 'tide']","[['A', '2'], ['ris', '0'], ['tide', '1']]",Aris-fuckin-tide
ARKANSAN,3,"['Ar', 'kan', 'san']","[['Ar', '2'], ['kan', '1'], ['san', '0']]",Ar-fuckin-kansan
ARMADA,3,"['ar', 'ma', 'da']","[['ar', '0'], ['ma', '1'], ['da', '0']]",ar-fuckin-mada
ARMILLA,3,"['ar', 'mil', 'la']","[['ar', '0'], ['mil', '1'], ['la', '0']]",ar-fuckin-milla
AROMA,3,"['a', 'ro', 'ma']","[['a', '0'], ['ro', '1'], ['ma', '0']]",a-fuckin-roma
AROUSAL,3,"['a', 'rous', 'al']","[['a', '0'], ['rous', '1'], ['al', '0']]",a-fuckin-rousal
AROUSING,3,"['a', 'rous', 'ing']","[['a', '0'], ['rous', '1'], ['ing', '0']]",a-fuckin-rousing
ARRAIGNMENT,3,"['ar', 'raign', 'ment']","[['ar', '0'], ['raign', '1'], ['ment', '0']]",ar-fuckin-raignment
ARRANGEMENT,3,"['ar', 'range', 'ment']","[['ar', '0'], ['range', '1'], ['ment', '0']]",ar-fuckin-rangement
ARRANGER,3,"['ar', 'rang', 'er']","[['ar', '0'], ['rang', '1'], ['er', '0']]",ar-fuckin-ranger
ARRANGING,3,"['ar', 'rang', 'ing']","[['ar', '0'], ['rang', '1'], ['ing', '0']]",ar-fuckin-ranging
ARREARAGE,3,"['ar', 'rear', 'age']","[['ar', '0'], ['rear', '1'], ['age', '0']]",ar-fuckin-rearage
ARRESTING,3,"['ar', 'rest', 'ing']","[['ar', '0'], ['rest', '1'], ['ing', '0']]",ar-fuckin-resting
ARRIVAL,3,"['ar', 'ri', 'val']","[['ar', '0'], ['ri', '1'], ['val', '0']]",ar-fuckin-rival
ARRIVING,3,"['ar', 'riv', 'ing']","[['ar', '0'], ['riv', '1'], ['ing', '0']]",ar-fuckin-riving
ARROYO,3,"['ar', 'roy', 'o']","[['ar', '0'], ['roy', '1'], ['o', '0']]",ar-fuckin-royo
ARTESIAN,3,"['ar', 'te', 'sian']","[['ar', '2'], ['te', '1'], ['sian', '0']]",ar-fuckin-tesian
ARTHRITIC,3,"['ar', 'thrit', 'ic']","[['ar', '0'], ['thrit', '1'], ['ic', '0']]",ar-fuckin-thritic
ARTHRITIS,3,"['ar', 'thri', 'tis']","[['ar', '0'], ['thri', '1'], ['tis', '0']]",ar-fuckin-thritis
ARTISTIC,3,"['ar', 'tis', 'tic']","[['ar', '0'], ['tis', '1'], ['tic', '0']]",ar-fuckin-tistic
ARTURO,3,"['Ar', 'tu', 'ro']","[['Ar', '0'], ['tu', '1'], ['ro', '0']]",Ar-fuckin-turo
ARUBA,3,"['A', 'ru', 'ba']","[['A', '0'], ['ru', '1'], ['ba', '0']]",A-fuckin-ruba
ASBESTOS,3,"['as', 'bes', 'tos']","[['as', '0'], ['bes', '1'], ['tos', '0']]",as-fuckin-bestos
ASCENDANCE,3,"['as', 'cend', 'ance']","[['as', '0'], ['cend', '1'], ['ance', '0']]",as-fuckin-cendance
ASCENDANT,3,"['as', 'cend', 'ant']","[['as', '0'], ['cend', '1'], ['ant', '0']]",as-fuckin-cendant
ASCENDING,3,"['as', 'cend', 'ing']","[['as', '0'], ['cend', '1'], ['ing', '0']]",as-fuckin-cending
ASCENSION,3,"['as', 'cen', 'sion']","[['as', '0'], ['cen', '1'], ['sion', '0']]",as-fuckin-cension
ASCERTAIN,3,"['as', 'cer', 'tain']","[['as', '2'], ['cer', '0'], ['tain', '1']]",ascer-fuckin-tain
ASCETIC,3,"['as', 'cet', 'ic']","[['as', '0'], ['cet', '1'], ['ic', '0']]",as-fuckin-cetic
ASMARA,3,"['As', 'ma', 'ra']","[['As', '2'], ['ma', '1'], ['ra', '0']]",As-fuckin-mara
ASPERSION,3,"['as', 'per', 'sion']","[['as', '0'], ['per', '1'], ['sion', '0']]",as-fuckin-persion
ASPIRING,3,"['as', 'pir', 'ing']","[['as', '0'], ['pir', '1'], ['ing', '0']]",as-fuckin-piring
ASSAILANT,3,"['as', 'sail', 'ant']","[['as', '0'], ['sail', '1'], ['ant', '0']]",as-fuckin-sailant
ASSAILING,3,"['as', 'sail', 'ing']","[['as', '0'], ['sail', '1'], ['ing', '0']]",as-fuckin-sailing
ASSASSIN,3,"['as', 'sas', 'sin']","[['as', '0'], ['sas', '1'], ['sin', '0']]",as-fuckin-sassin
ASSAULTIVE,3,"['as', 'saul', 'tive']","[['as', '0'], ['saul', '1'], ['tive', '0']]",as-fuckin-saultive
ASSAYER,3,"['as', 'say', 'er']","[['as', '0'], ['say', '1'], ['er', '0']]",as-fuckin-sayer
ASSEMBLAGE,3,"['as', 'sem', 'blage']","[['as', '0'], ['sem', '1'], ['blage', '0']]",as-fuckin-semblage
ASSEMBLE,3,"['as', 'sem', 'ble']","[['as', '0'], ['sem', '1'], ['ble', '0']]",as-fuckin-semble
ASSEMBLED,3,"['as', 'sem', 'bled']","[['as', '0'], ['sem', '1'], ['bled', '0']]",as-fuckin-sembled
ASSEMBLER,3,"['as', 'sem', 'bler']","[['as', '0'], ['sem', '1'], ['bler', '0']]",as-fuckin-sembler
ASSEMBLIES,3,"['as', 'sem', 'blies']","[['as', '0'], ['sem', '1'], ['blies', '0']]",as-fuckin-semblies
ASSEMBLY,3,"['as', 'sem', 'bly']","[['as', '0'], ['sem', '1'], ['bly', '0']]",as-fuckin-sembly
ASSERTED,3,"['as', 'sert', 'ed']","[['as', '0'], ['sert', '1'], ['ed', '0']]",as-fuckin-serted
ASSERTION,3,"['as', 'ser', 'tion']","[['as', '0'], ['ser', '1'], ['tion', '0']]",as-fuckin-sertion
ASSERTIVE,3,"['as', 'ser', 'tive']","[['as', '0'], ['ser', '1'], ['tive', '0']]",as-fuckin-sertive
ASSESSMENT,3,"['as', 'sess', 'ment']","[['as', '0'], ['sess', '1'], ['ment', '0']]",as-fuckin-sessment
ASSESSOR,3,"['as', 'ses', 'sor']","[['as', '0'], ['ses', '1'], ['sor', '0']]",as-fuckin-sessor
ASSIGNMENT,3,"['as', 'sign', 'ment']","[['as', '0'], ['sign', '1'], ['ment', '0']]",as-fuckin-signment
ASSISTANCE,3,"['as', 'sis', 'tance']","[['as', '0'], ['sis', '1'], ['tance', '0']]",as-fuckin-sistance
ASSISTANT,3,"['as', 'sis', 'tant']","[['as', '0'], ['sis', '1'], ['tant', '0']]",as-fuckin-sistant
ASSISTANTS,3,"['as', 'sis', 'tants']","[['as', '0'], ['sis', '1'], ['tants', '0']]",as-fuckin-sistants
ASSORTED,3,"['as', 'sort', 'ed']","[['as', '0'], ['sort', '1'], ['ed', '0']]",as-fuckin-sorted
ASSORTMENT,3,"['as', 'sort', 'ment']","[['as', '0'], ['sort', '1'], ['ment', '0']]",as-fuckin-sortment
ASSUMING,3,"['as', 'sum', 'ing']","[['as', '0'], ['sum', '1'], ['ing', '0']]",as-fuckin-suming
ASSUMPTION,3,"['as', 'sump', 'tion']","[['as', '0'], ['sump', '1'], ['tion', '0']]",as-fuckin-sumption
ASSURANCE,3,"['as', 'sur', 'ance']","[['as', '0'], ['sur', '1'], ['ance', '0']]",as-fuckin-surance
ASSURING,3,"['as', 'sur', 'ing']","[['as', '0'], ['sur', '1'], ['ing', '0']]",as-fuckin-suring
ASTHMATIC,3,"['asth', 'mat', 'ic']","[['asth', '0'], ['mat', '1'], ['ic', '0']]",asth-fuckin-matic
ASTONISH,3,"['as', 'ton', 'ish']","[['as', '0'], ['ton', '1'], ['ish', '0']]",as-fuckin-tonish
ASTOUNDING,3,"['as', 'tound', 'ing']","[['as', '0'], ['tound', '1'], ['ing', '0']]",as-fuckin-tounding
ASTRADDLE,3,"['a', 'strad', 'dle']","[['a', '0'], ['strad', '1'], ['dle', '0']]",a-fuckin-straddle
ASTRINGENT,3,"['as', 'trin', 'gent']","[['as', '0'], ['trin', '1'], ['gent', '0']]",as-fuckin-tringent
ASTUTELY,3,"['as', 'tute', 'ly']","[['as', '0'], ['tute', '1'], ['ly', '0']]",as-fuckin-tutely
ASTUTENESS,3,"['as', 'tute', 'ness']","[['as', '0'], ['tute', '1'], ['ness', '0']]",as-fuckin-tuteness
ASUNDER,3,"['a', 'sun', 'der']","[['a', '0'], ['sun', '1'], ['der', '0']]",a-fuckin-sunder
ASYLUM,3,"['a', 'sy', 'lum']","[['a', '0'], ['sy', '1'], ['lum', '0']]",a-fuckin-sylum
ATHEISM,3,"['a', 'the', 'ism']","[['a', '0'], ['the', '1'], ['ism', '0']]",a-fuckin-theism
ATHENA,3,"['A', 'the', 'na']","[['A', '0'], ['the', '1'], ['na', '0']]",A-fuckin-thena
ATHLETIC,3,"['ath', 'let', 'ic']","[['ath', '0'], ['let', '1'], ['ic', '0']]",ath-fuckin-letic
ATHLETICS,3,"['ath', 'let', 'ics']","[['ath', '0'], ['let', '1'], ['ics', '0']]",ath-fuckin-letics
ATLANTA,3,"['At', 'lan', 'ta']","[['At', '0'], ['lan', '1'], ['ta', '0']]",At-fuckin-lanta
ATLANTAN,3,"['At', 'lan', 'tan']","[['At', '2'], ['lan', '1'], ['tan', '0']]",At-fuckin-lantan
ATLANTIC,3,"['At', 'lan', 'tic']","[['At', '0'], ['lan', '1'], ['tic', '0']]",At-fuckin-lantic
ATLANTIS,3,"['At', 'lan', 'tis']","[['At', '0'], ['lan', '1'], ['tis', '0']]",At-fuckin-lantis
ATLASES,3,"['at', 'las', 'es']","[['at', '0'], ['las', '1'], ['es', '0']]",at-fuckin-lases
ATOMIC,3,"['a', 'tom', 'ic']","[['a', '0'], ['tom', '1'], ['ic', '0']]",a-fuckin-tomic
ATONAL,3,"['a', 'ton', 'al']","[['a', '0'], ['ton', '1'], ['al', '0']]",a-fuckin-tonal
ATONEMENT,3,"['a', 'tone', 'ment']","[['a', '0'], ['tone', '1'], ['ment', '0']]",a-fuckin-tonement
ATROCIOUS,3,"['a', 'tro', 'cious']","[['a', '0'], ['tro', '1'], ['cious', '0']]",a-fuckin-trocious
ATTACHE,3,"['at', 'ta', 'che']","[['at', '2'], ['ta', '0'], ['che', '1']]",atta-fuckin-che
ATTACHES,3,"['at', 'tach', 'es']","[['at', '0'], ['tach', '1'], ['es', '0']]",at-fuckin-taches
ATTACHING,3,"['at', 'tach', 'ing']","[['at', '0'], ['tach', '1'], ['ing', '0']]",at-fuckin-taching
ATTACHMENT,3,"['at', 'tach', 'ment']","[['at', '0'], ['tach', '1'], ['ment', '0']]",at-fuckin-tachment
ATTACHMENTS,3,"['at', 'tach', 'ments']","[['at', '0'], ['tach', '1'], ['ments', '0']]",at-fuckin-tachments
ATTACKER,3,"['at', 'tack', 'er']","[['at', '0'], ['tack', '1'], ['er', '0']]",at-fuckin-tacker
ATTAINDER,3,"['at', 'tain', 'der']","[['at', '0'], ['tain', '1'], ['der', '0']]",at-fuckin-tainder
ATTAINMENT,3,"['at', 'tain', 'ment']","[['at', '0'], ['tain', '1'], ['ment', '0']]",at-fuckin-tainment
ATTENDANCE,3,"['at', 'tend', 'ance']","[['at', '0'], ['tend', '1'], ['ance', '0']]",at-fuckin-tendance
ATTENDANT,3,"['at', 'tend', 'ant']","[['at', '0'], ['tend', '1'], ['ant', '0']]",at-fuckin-tendant
ATTENDEE,3,"['at', 'tend', 'ee']","[['at', '0'], ['tend', '1'], ['ee', '1']]",at-fuckin--fuckin-tendee
ATTENDING,3,"['at', 'tend', 'ing']","[['at', '0'], ['tend', '1'], ['ing', '0']]",at-fuckin-tending
ATTENTION,3,"['at', 'ten', 'tion']","[['at', '0'], ['ten', '1'], ['tion', '0']]",at-fuckin-tention
ATTENTIVE,3,"['at', 'ten', 'tive']","[['at', '0'], ['ten', '1'], ['tive', '0']]",at-fuckin-tentive
ATTILA,3,"['At', 'ti', 'la']","[['At', '0'], ['ti', '1'], ['la', '0']]",At-fuckin-tila
ATTORNEY,3,"['at', 'tor', 'ney']","[['at', '0'], ['tor', '1'], ['ney', '0']]",at-fuckin-torney
ATTORNEYS,3,"['at', 'tor', 'neys']","[['at', '0'], ['tor', '1'], ['neys', '0']]",at-fuckin-torneys
ATTRACTING,3,"['at', 'tract', 'ing']","[['at', '0'], ['tract', '1'], ['ing', '0']]",at-fuckin-tracting
ATTRACTION,3,"['at', 'trac', 'tion']","[['at', '0'], ['trac', '1'], ['tion', '0']]",at-fuckin-traction
ATTRACTIVE,3,"['at', 'trac', 'tive']","[['at', '0'], ['trac', '1'], ['tive', '0']]",at-fuckin-tractive
ATTRITION,3,"['at', 'tri', 'tion']","[['at', '0'], ['tri', '1'], ['tion', '0']]",at-fuckin-trition
AUCTIONEER,3,"['auc', 'tion', 'eer']","[['auc', '2'], ['tion', '0'], ['eer', '1']]",auction-fuckin-eer
AUDACIOUS,3,"['au', 'da', 'cious']","[['au', '0'], ['da', '1'], ['cious', '0']]",au-fuckin-dacious
AUDITION,3,"['au', 'di', 'tion']","[['au', '0'], ['di', '1'], ['tion', '0']]",au-fuckin-dition
AUGUSTA,3,"['Au', 'gus', 'ta']","[['Au', '0'], ['gus', '1'], ['ta', '0']]",Au-fuckin-gusta
AUGUSTIN,3,"['Au', 'gus', 'tin']","[['Au', '0'], ['gus', '0'], ['tin', '1']]",Augus-fuckin-tin
AUGUSTUS,3,"['Au', 'gus', 'tus']","[['Au', '0'], ['gus', '1'], ['tus', '0']]",Au-fuckin-gustus
AURORA,3,"['au', 'ro', 'ra']","[['au', '0'], ['ro', '1'], ['ra', '0']]",au-fuckin-rora
AURORAL,3,"['au', 'ro', 'ral']","[['au', '0'], ['ro', '1'], ['ral', '0']]",au-fuckin-roral
AUSPICIOUS,3,"['aus', 'pi', 'cious']","[['aus', '0'], ['pi', '1'], ['cious', '0']]",aus-fuckin-picious
AUSTERELY,3,"['aus', 'tere', 'ly']","[['aus', '2'], ['tere', '1'], ['ly', '0']]",aus-fuckin-terely
AUSTRALIA,3,"['Aus', 'tral', 'ia']","[['Aus', '0'], ['tral', '1'], ['ia', '0']]",Aus-fuckin-tralia
AUSTRALIAN,3,"['Aus', 'tral', 'ian']","[['Aus', '0'], ['tral', '1'], ['ian', '0']]",Aus-fuckin-tralian
AUTHENTIC,3,"['au', 'then', 'tic']","[['au', '0'], ['then', '1'], ['tic', '0']]",au-fuckin-thentic
AUTISTIC,3,"['au', 'tis', 'tic']","[['au', '0'], ['tis', '1'], ['tic', '0']]",au-fuckin-tistic
AUTUMNAL,3,"['au', 'tum', 'nal']","[['au', '0'], ['tum', '1'], ['nal', '0']]",au-fuckin-tumnal
AVENA,3,"['a', 've', 'na']","[['a', '0'], ['ve', '1'], ['na', '0']]",a-fuckin-vena
AVENGER,3,"['a', 'veng', 'er']","[['a', '0'], ['veng', '1'], ['er', '0']]",a-fuckin-venger
AVENGING,3,"['a', 'veng', 'ing']","[['a', '0'], ['veng', '1'], ['ing', '0']]",a-fuckin-venging
AVERSION,3,"['a', 'ver', 'sion']","[['a', '0'], ['ver', '1'], ['sion', '0']]",a-fuckin-version
AVERSIVE,3,"['a', 'ver', 'sive']","[['a', '0'], ['ver', '1'], ['sive', '0']]",a-fuckin-versive
AVERTED,3,"['a', 'vert', 'ed']","[['a', '0'], ['vert', '1'], ['ed', '0']]",a-fuckin-verted
AVILA,3,"['A', 'vi', 'la']","[['A', '0'], ['vi', '1'], ['la', '0']]",A-fuckin-vila
AVOIDANCE,3,"['a', 'void', 'ance']","[['a', '0'], ['void', '1'], ['ance', '0']]",a-fuckin-voidance
AVOIDED,3,"['a', 'void', 'ed']","[['a', '0'], ['void', '1'], ['ed', '0']]",a-fuckin-voided
AVOIDING,3,"['a', 'void', 'ing']","[['a', '0'], ['void', '1'], ['ing', '0']]",a-fuckin-voiding
AWAITED,3,"['a', 'wait', 'ed']","[['a', '0'], ['wait', '1'], ['ed', '0']]",a-fuckin-waited
AWAITING,3,"['a', 'wait', 'ing']","[['a', '0'], ['wait', '1'], ['ing', '0']]",a-fuckin-waiting
AWAKEN,3,"['a', 'wak', 'en']","[['a', '0'], ['wak', '1'], ['en', '0']]",a-fuckin-waken
AWARENESS,3,"['a', 'ware', 'ness']","[['a', '0'], ['ware', '1'], ['ness', '0']]",a-fuckin-wareness
AZALEA,3,"['a', 'zal', 'ea']","[['a', '0'], ['zal', '1'], ['ea', '0']]",a-fuckin-zalea
BABUSHKA,3,"['ba', 'bush', 'ka']","[['ba', '0'], ['bush', '1'], ['ka', '0']]",ba-fuckin-bushka
BACCARAT,3,"['bac', 'ca', 'rat']","[['bac', '2'], ['ca', '0'], ['rat', '1']]",bacca-fuckin-rat
BACILLUS,3,"['ba', 'cil', 'lus']","[['ba', '0'], ['cil', '1'], ['lus', '0']]",ba-fuckin-cillus
BAHAMAS,3,"['Ba', 'ha', 'mas']","[['Ba', '0'], ['ha', '1'], ['mas', '0']]",Ba-fuckin-hamas
BAHRAINI,3,"['Bah', 'rain', 'i']","[['Bah', '0'], ['rain', '1'], ['i', '0']]",Bah-fuckin-raini
BAHRAINIS,3,"['Bah', 'rain', 'is']","[['Bah', '0'], ['rain', '1'], ['is', '0']]",Bah-fuckin-rainis
BALBOA,3,"['Bal', 'bo', 'a']","[['Bal', '0'], ['bo', '1'], ['a', '0']]",Bal-fuckin-boa
BALBRIGGAN,3,"['bal', 'brig', 'gan']","[['bal', '0'], ['brig', '1'], ['gan', '0']]",bal-fuckin-briggan
BALESTRA,3,"['ba', 'les', 'tra']","[['ba', '0'], ['les', '1'], ['tra', '0']]",ba-fuckin-lestra
BALINESE,3,"['Ba', 'li', 'nese']","[['Ba', '2'], ['li', '0'], ['nese', '1']]",Bali-fuckin-nese
BALLISTIC,3,"['bal', 'lis', 'tic']","[['bal', '0'], ['lis', '1'], ['tic', '0']]",bal-fuckin-listic
BALLISTICS,3,"['bal', 'lis', 'tics']","[['bal', '0'], ['lis', '1'], ['tics', '0']]",bal-fuckin-listics
BALLOONING,3,"['bal', 'loon', 'ing']","[['bal', '0'], ['loon', '1'], ['ing', '0']]",bal-fuckin-looning
BALLOONIST,3,"['bal', 'loon', 'ist']","[['bal', '0'], ['loon', '1'], ['ist', '0']]",bal-fuckin-loonist
BALMORAL,3,"['Bal', 'mor', 'al']","[['Bal', '0'], ['mor', '1'], ['al', '0']]",Bal-fuckin-moral
BALONEY,3,"['ba', 'lo', 'ney']","[['ba', '0'], ['lo', '1'], ['ney', '0']]",ba-fuckin-loney
BALUCHI,3,"['Ba', 'lu', 'chi']","[['Ba', '0'], ['lu', '1'], ['chi', '0']]",Ba-fuckin-luchi
BAMBINO,3,"['bam', 'bi', 'no']","[['bam', '2'], ['bi', '1'], ['no', '0']]",bam-fuckin-bino
BAMBINOS,3,"['bam', 'bi', 'nos']","[['bam', '2'], ['bi', '1'], ['nos', '0']]",bam-fuckin-binos
BANANA,3,"['ba', 'nan', 'a']","[['ba', '0'], ['nan', '1'], ['a', '0']]",ba-fuckin-nana
BANANAS,3,"['ba', 'nan', 'as']","[['ba', '0'], ['nan', '1'], ['as', '0']]",ba-fuckin-nanas
BANDANA,3,"['ban', 'dan', 'a']","[['ban', '2'], ['dan', '1'], ['a', '0']]",ban-fuckin-dana
BANDOLIER,3,"['ban', 'do', 'lier']","[['ban', '2'], ['do', '0'], ['lier', '1']]",bando-fuckin-lier
BAPTISMAL,3,"['bap', 'tis', 'mal']","[['bap', '0'], ['tis', '1'], ['mal', '0']]",bap-fuckin-tismal
BARBADOS,3,"['Bar', 'ba', 'dos']","[['Bar', '0'], ['ba', '1'], ['dos', '0']]",Bar-fuckin-bados
BARBARIC,3,"['bar', 'bar', 'ic']","[['bar', '0'], ['bar', '1'], ['ic', '0']]",bar-fuckin-baric
BARRIOS,3,"['bar', 'ri', 'os']","[['bar', '0'], ['ri', '1'], ['os', '0']]",bar-fuckin-rios
BASENJI,3,"['Ba', 'sen', 'ji']","[['Ba', '0'], ['sen', '1'], ['ji', '0']]",Ba-fuckin-senji
BATTALION,3,"['bat', 'tal', 'ion']","[['bat', '0'], ['tal', '1'], ['ion', '0']]",bat-fuckin-talion
BATTISTA,3,"['Bat', 'ti', 'sta']","[['Bat', '0'], ['ti', '1'], ['sta', '0']]",Bat-fuckin-tista
BAZOOKA,3,"['ba', 'zoo', 'ka']","[['ba', '0'], ['zoo', '1'], ['ka', '0']]",ba-fuckin-zooka
BBC,3,"['B', 'B', 'C']","[['B', '2'], ['B', '0'], ['C', '1']]",BB-fuckin-C
BECOMING,3,"['be', 'com', 'ing']","[['be', '0'], ['com', '1'], ['ing', '0']]",be-fuckin-coming
BEDEVIL,3,"['be', 'dev', 'il']","[['be', '0'], ['dev', '1'], ['il', '0']]",be-fuckin-devil
BEDEVILED,3,"['be', 'dev', 'iled']","[['be', '0'], ['dev', '1'], ['iled', '0']]",be-fuckin-deviled
BEDRAGGLE,3,"['be', 'drag', 'gle']","[['be', '0'], ['drag', '1'], ['gle', '0']]",be-fuckin-draggle
BEDRAGGLED,3,"['be', 'drag', 'gled']","[['be', '0'], ['drag', '1'], ['gled', '0']]",be-fuckin-draggled
BEFALLEN,3,"['be', 'fall', 'en']","[['be', '0'], ['fall', '1'], ['en', '0']]",be-fuckin-fallen
BEFITTING,3,"['be', 'fit', 'ting']","[['be', '0'], ['fit', '1'], ['ting', '0']]",be-fuckin-fitting
BEFOREHAND,3,"['be', 'fore', 'hand']","[['be', '0'], ['fore', '1'], ['hand', '2']]",be-fuckin-forehand
BEFRIENDED,3,"['be', 'friend', 'ed']","[['be', '0'], ['friend', '1'], ['ed', '0']]",be-fuckin-friended
BEFUDDLE,3,"['be', 'fud', 'dle']","[['be', '0'], ['fud', '1'], ['dle', '0']]",be-fuckin-fuddle
BEFUDDLED,3,"['be', 'fud', 'dled']","[['be', '0'], ['fud', '1'], ['dled', '0']]",be-fuckin-fuddled
BEGETTING,3,"['be', 'get', 'ting']","[['be', '0'], ['get', '1'], ['ting', '0']]",be-fuckin-getting
BEGINNER,3,"['be', 'gin', 'ner']","[['be', '0'], ['gin', '1'], ['ner', '0']]",be-fuckin-ginner
BEGINNING,3,"['be', 'gin', 'ning']","[['be', '0'], ['gin', '1'], ['ning', '0']]",be-fuckin-ginning
BEGONIA,3,"['be', 'go', 'nia']","[['be', '0'], ['go', '1'], ['nia', '0']]",be-fuckin-gonia
BEGOTTEN,3,"['be', 'got', 'ten']","[['be', '0'], ['got', '1'], ['ten', '0']]",be-fuckin-gotten
BEGUILING,3,"['be', 'guil', 'ing']","[['be', '0'], ['guil', '1'], ['ing', '0']]",be-fuckin-guiling
BEHAVING,3,"['be', 'hav', 'ing']","[['be', '0'], ['hav', '1'], ['ing', '0']]",be-fuckin-having
BEHAVIOR,3,"['be', 'hav', 'ior']","[['be', '0'], ['hav', '1'], ['ior', '0']]",be-fuckin-havior
BEHEMOTH,3,"['be', 'he', 'moth']","[['be', '0'], ['he', '1'], ['moth', '0']]",be-fuckin-hemoth
BEHOLDEN,3,"['be', 'hold', 'en']","[['be', '0'], ['hold', '1'], ['en', '0']]",be-fuckin-holden
BEHOLDER,3,"['be', 'hold', 'er']","[['be', '0'], ['hold', '1'], ['er', '0']]",be-fuckin-holder
BEHOLDING,3,"['be', 'hold', 'ing']","[['be', '0'], ['hold', '1'], ['ing', '0']]",be-fuckin-holding
BELABOR,3,"['be', 'la', 'bor']","[['be', '0'], ['la', '1'], ['bor', '0']]",be-fuckin-labor
BELARUS,3,"['Be', 'la', 'rus']","[['Be', '0'], ['la', '1'], ['rus', '0']]",Be-fuckin-larus
BELATED,3,"['be', 'lat', 'ed']","[['be', '0'], ['lat', '1'], ['ed', '0']]",be-fuckin-lated
BELEAGUER,3,"['be', 'lea', 'guer']","[['be', '0'], ['lea', '1'], ['guer', '0']]",be-fuckin-leaguer
BELIEVER,3,"['be', 'liev', 'er']","[['be', '0'], ['liev', '1'], ['er', '0']]",be-fuckin-liever
BELIEVERS,3,"['be', 'liev', 'ers']","[['be', '0'], ['liev', '1'], ['ers', '0']]",be-fuckin-lievers
BELIEVING,3,"['be', 'liev', 'ing']","[['be', '0'], ['liev', '1'], ['ing', '0']]",be-fuckin-lieving
BELITTLE,3,"['be', 'lit', 'tle']","[['be', '0'], ['lit', '1'], ['tle', '0']]",be-fuckin-little
BELITTLED,3,"['be', 'lit', 'tled']","[['be', '0'], ['lit', '1'], ['tled', '0']]",be-fuckin-littled
BELLINI,3,"['Bel', 'li', 'ni']","[['Bel', '0'], ['li', '1'], ['ni', '0']]",Bel-fuckin-lini
BELONGING,3,"['be', 'long', 'ing']","[['be', '0'], ['long', '1'], ['ing', '0']]",be-fuckin-longing
BELUGA,3,"['be', 'lu', 'ga']","[['be', '0'], ['lu', '1'], ['ga', '0']]",be-fuckin-luga
BELVEDERE,3,"['bel', 've', 'dere']","[['bel', '2'], ['ve', '0'], ['dere', '1']]",belve-fuckin-dere
BELYING,3,"['be', 'ly', 'ing']","[['be', '0'], ['ly', '1'], ['ing', '0']]",be-fuckin-lying
BENGALI,3,"['Ben', 'ga', 'li']","[['Ben', '0'], ['ga', '1'], ['li', '0']]",Ben-fuckin-gali
BENIGHTED,3,"['be', 'night', 'ed']","[['be', '0'], ['night', '1'], ['ed', '0']]",be-fuckin-nighted
BENIGNLY,3,"['be', 'nign', 'ly']","[['be', '0'], ['nign', '1'], ['ly', '0']]",be-fuckin-nignly
BENITO,3,"['Be', 'ni', 'to']","[['Be', '0'], ['ni', '1'], ['to', '0']]",Be-fuckin-nito
BERATED,3,"['be', 'rat', 'ed']","[['be', '0'], ['rat', '1'], ['ed', '0']]",be-fuckin-rated
BERATING,3,"['be', 'rat', 'ing']","[['be', '0'], ['rat', '1'], ['ing', '0']]",be-fuckin-rating
BEREAVEMENT,3,"['be', 'reave', 'ment']","[['be', '0'], ['reave', '1'], ['ment', '0']]",be-fuckin-reavement
BERETTA,3,"['ber', 'et', 'ta']","[['ber', '0'], ['et', '1'], ['ta', '0']]",ber-fuckin-etta
BERLINER,3,"['Ber', 'lin', 'er']","[['Ber', '0'], ['lin', '1'], ['er', '0']]",Ber-fuckin-liner
BERMUDA,3,"['Ber', 'mu', 'da']","[['Ber', '0'], ['mu', '1'], ['da', '0']]",Ber-fuckin-muda
BERMUDAS,3,"['Ber', 'mu', 'das']","[['Ber', '0'], ['mu', '1'], ['das', '0']]",Ber-fuckin-mudas
BERNADINE,3,"['Ber', 'na', 'dine']","[['Ber', '0'], ['na', '0'], ['dine', '1']]",Berna-fuckin-dine
BERNARDO,3,"['Ber', 'nar', 'do']","[['Ber', '0'], ['nar', '1'], ['do', '0']]",Ber-fuckin-nardo
BERNOULLI,3,"['Ber', 'noul', 'li']","[['Ber', '0'], ['noul', '1'], ['li', '0']]",Ber-fuckin-noulli
BESETTING,3,"['be', 'set', 'ting']","[['be', '0'], ['set', '1'], ['ting', '0']]",be-fuckin-setting
BESIEGING,3,"['be', 'sieg', 'ing']","[['be', '0'], ['sieg', '1'], ['ing', '0']]",be-fuckin-sieging
BETHESDA,3,"['Be', 'thes', 'da']","[['Be', '0'], ['thes', '1'], ['da', '0']]",Be-fuckin-thesda
BETRAYAL,3,"['be', 'tray', 'al']","[['be', '0'], ['tray', '1'], ['al', '0']]",be-fuckin-trayal
BETTINA,3,"['Bet', 'ti', 'na']","[['Bet', '0'], ['ti', '1'], ['na', '0']]",Bet-fuckin-tina
