,word,num_syllables,syllables,stress_pattern,infixed
11747,ARCHIE,2,"['Ar', 'chie']","[['Ar', '1'], ['chie', '0']]",
11749,ARCHING,2,"['arch', 'ing']","[['arch', '1'], ['ing', '0']]",-iz-arching
11757,ARCHIVE,2,"['ar', 'chive']","[['ar', '1'], ['chive', '2']]",-iz-archive
11759,ARCHLY,2,"['arch', 'ly']","[['arch', '1'], ['ly', '0']]",-iz-archly
11761,ARCHWAY,2,"['arch', 'way']","[['arch', '1'], ['way', '2']]",-iz-archway
11762,ARCO,2,"['ar', 'co']","[['ar', '1'], ['co', '0']]",-iz-arco
11763,ARCS,1,['arcs'],"[['arcs', '1']]",-iz-arcs
11764,ARCTIC,2,"['arc', 'tic']","[['arc', '1'], ['tic', '0']]",-iz-arctic
11766,ARD,1,['ard'],"[['ard', '1']]",-iz-ard
11768,ARDEN,2,"['Ar', 'den']","[['Ar', '1'], ['den', '0']]",
11769,ARDENT,2,"['ar', 'dent']","[['ar', '1'], ['dent', '0']]",-iz-ardent
11771,ARDOR,2,"['ar', 'dor']","[['ar', '1'], ['dor', '0']]",-iz-ardor
11773,ARE,1,['are'],"[['are', '1']]",-iz-are
11777,ARGENT,2,"['ar', 'gent']","[['ar', '1'], ['gent', '0']]",-iz-argent
11780,ARGO,2,"['Ar', 'go']","[['Ar', '1'], ['go', '0']]",
11781,ARGON,2,"['ar', 'gon']","[['ar', '1'], ['gon', '2']]",-iz-argon
11783,ARGONNE,2,"['Ar', 'gonne']","[['Ar', '1'], ['gonne', '2']]",
11785,ARGOT,2,"['ar', 'got']","[['ar', '1'], ['got', '0']]",-iz-argot
11788,ARGUE,2,"['ar', 'gue']","[['ar', '1'], ['gue', '0']]",-iz-argue
11789,ARGUED,2,"['ar', 'gued']","[['ar', '1'], ['gued', '0']]",-iz-argued
11794,ARGUS,2,"['Ar', 'gus']","[['Ar', '1'], ['gus', '0']]",
11795,ARGYLE,2,"['ar', 'gyle']","[['ar', '1'], ['gyle', '2']]",-iz-argyle
11796,ARGYLL,2,"['Ar', 'gyll']","[['Ar', '0'], ['gyll', '1']]",Arg-iz-yll
11802,ARID,2,"['ar', 'id']","[['ar', '1'], ['id', '0']]",-iz-arid
11804,ARIES,2,"['Ar', 'ies']","[['Ar', '1'], ['ies', '0']]",
11805,ARISE,2,"['a', 'rise']","[['a', '0'], ['rise', '1']]",ar-iz-ise
11816,ARK,1,['ark'],"[['ark', '1']]",-iz-ark
11819,ARKOSE,2,"['ar', 'kose']","[['ar', '0'], ['kose', '1']]",ark-iz-ose
11820,ARKWRIGHT,2,"['ark', 'wright']","[['ark', '1'], ['wright', '2']]",-iz-arkwright
11821,ARLENE,2,"['Ar', 'lene']","[['Ar', '1'], ['lene', '2']]",
11823,ARM,1,['arm'],"[['arm', '1']]",-iz-arm
11829,ARMBAND,2,"['arm', 'band']","[['arm', '1'], ['band', '2']]",-iz-armband
11830,ARMCHAIR,2,"['arm', 'chair']","[['arm', '1'], ['chair', '2']]",-iz-armchair
11831,ARMED,1,['armed'],"[['armed', '1']]",-iz-armed
11834,ARMES,1,['armes'],"[['armes', '1']]",-iz-armes
11835,ARMIES,2,"['ar', 'mies']","[['ar', '1'], ['mies', '0']]",-iz-armies
11838,ARMING,2,"['arm', 'ing']","[['arm', '1'], ['ing', '0']]",-iz-arming
11840,ARMOR,2,"['ar', 'mor']","[['ar', '1'], ['mor', '0']]",-iz-armor
11841,ARMORED,2,"['ar', 'mored']","[['ar', '1'], ['mored', '0']]",-iz-armored
11844,ARMOUR,2,"['ar', 'mour']","[['ar', '1'], ['mour', '0']]",-iz-armour
11845,ARMPIT,2,"['arm', 'pit']","[['arm', '1'], ['pit', '2']]",-iz-armpit
11846,ARMREST,2,"['arm', 'rest']","[['arm', '1'], ['rest', '2']]",-iz-armrest
11847,ARMS,1,['arms'],"[['arms', '1']]",-iz-arms
11848,ARMSTRONG,2,"['Arm', 'strong']","[['Arm', '1'], ['strong', '2']]",
11849,ARMY,2,"['ar', 'my']","[['ar', '1'], ['my', '0']]",-iz-army
11850,ARN,1,['arn'],"[['arn', '1']]",-iz-arn
11851,ARNDT,1,['arndt'],"[['arndt', '1']]",-iz-arndt
11852,ARNE,1,['Arne'],"[['Arne', '1']]",-iz-arne
11853,ARNO,2,"['Ar', 'no']","[['Ar', '1'], ['no', '0']]",
11854,ARNOLD,2,"['Ar', 'nold']","[['Ar', '1'], ['nold', '0']]",
11855,ARNOT,2,"['ar', 'not']","[['ar', '1'], ['not', '0']]",-iz-arnot
11858,AROSE,2,"['a', 'rose']","[['a', '0'], ['rose', '1']]",ar-iz-ose
11859,AROUND,2,"['a', 'round']","[['a', '0'], ['round', '1']]",ar-iz-ound
11861,AROUSE,2,"['a', 'rouse']","[['a', '0'], ['rouse', '1']]",ar-iz-ouse
11862,AROUSED,2,"['a', 'roused']","[['a', '0'], ['roused', '1']]",ar-iz-oused
11864,ARP,1,['Arp'],"[['Arp', '1']]",-iz-arp
11865,ARRAIGN,2,"['ar', 'raign']","[['ar', '0'], ['raign', '1']]",arr-iz-aign
11867,ARRANGE,2,"['ar', 'range']","[['ar', '0'], ['range', '1']]",arr-iz-ange
11868,ARRANGED,2,"['ar', 'ranged']","[['ar', '0'], ['ranged', '1']]",arr-iz-anged
11872,ARRANT,2,"['ar', 'rant']","[['ar', '1'], ['rant', '0']]",-iz-arrant
11873,ARRAY,2,"['ar', 'ray']","[['ar', '0'], ['ray', '1']]",arr-iz-ay
11875,ARREARS,2,"['ar', 'rears']","[['ar', '0'], ['rears', '1']]",arr-iz-ears
11876,ARREST,2,"['ar', 'rest']","[['ar', '0'], ['rest', '1']]",arr-iz-est
11879,ARRIS,2,"['ar', 'ris']","[['ar', '1'], ['ris', '0']]",-iz-arris
11881,ARRIVE,2,"['ar', 'rive']","[['ar', '0'], ['rive', '1']]",arr-iz-ive
11882,ARRIVED,2,"['ar', 'rived']","[['ar', '0'], ['rived', '1']]",arr-iz-ived
11883,ARRIVES,2,"['ar', 'rives']","[['ar', '0'], ['rives', '1']]",arr-iz-ives
11889,ARROW,2,"['ar', 'row']","[['ar', '1'], ['row', '0']]",-iz-arrow
11898,ARSON,2,"['ar', 'son']","[['ar', '1'], ['son', '0']]",-iz-arson
11900,ART,1,['art'],"[['art', '1']]",-iz-art
11908,ARTFUL,2,"['art', 'ful']","[['art', '1'], ['ful', '0']]",-iz-artful
11910,ARTH,1,['Arth'],"[['Arth', '1']]",-iz-arth
11914,ARTHUR,2,"['Ar', 'thur']","[['Ar', '1'], ['thur', '0']]",
11932,ARTIST,2,"['art', 'ist']","[['art', '1'], ['ist', '0']]",-iz-artist
11935,ARTOIS,2,"['Ar', 'tois']","[['Ar', '0'], ['tois', '1']]",Art-iz-ois
11936,ARTS,1,['arts'],"[['arts', '1']]",-iz-arts
11937,ARTSY,2,"['art', 'sy']","[['art', '1'], ['sy', '1']]",-iz-arts-iz-y
11938,ARTUR,2,"['Ar', 'tur']","[['Ar', '1'], ['tur', '0']]",
11940,ARTWORK,2,"['art', 'work']","[['art', '1'], ['work', '2']]",-iz-artwork
11941,ARTY,2,"['art', 'y']","[['art', '1'], ['y', '0']]",-iz-arty
11943,ARUM,2,"['a', 'rum']","[['a', '1'], ['rum', '0']]",-iz-arum
11944,ARVAL,2,"['ar', 'val']","[['ar', '1'], ['val', '0']]",-iz-arval
11945,ARX,1,['arx'],"[['arx', '1']]",-iz-arx
11946,ARY,2,"['ar', 'y']","[['ar', '1'], ['y', '0']]",-iz-ary
11948,AS,1,['as'],"[['as', '1']]",-iz-as
11949,ASA,2,"['A', 'sa']","[['A', '1'], ['sa', '0']]",
11952,ASCAP,2,"['AS', 'CAP']","[['AS', '1'], ['CAP', '2']]",
11953,ASCEND,2,"['as', 'cend']","[['as', '0'], ['cend', '1']]",asc-iz-end
11960,ASCENT,2,"['as', 'cent']","[['as', '0'], ['cent', '1']]",asc-iz-ent
11963,ASCH,1,['Asch'],"[['Asch', '1']]",-iz-asch
11964,ASCII,2,"['AS', 'CII']","[['AS', '1'], ['CII', '0']]",
11965,ASCOT,2,"['as', 'cot']","[['as', '1'], ['cot', '2']]",-iz-ascot
11966,ASCRIBE,2,"['as', 'cribe']","[['as', '0'], ['cribe', '1']]",ascr-iz-ibe
11967,ASCRIBED,2,"['as', 'cribed']","[['as', '0'], ['cribed', '1']]",ascr-iz-ibed
11968,ASH,1,['ash'],"[['ash', '1']]",-iz-ash
11969,ASHAME,2,"['a', 'shame']","[['a', '0'], ['shame', '1']]",ash-iz-ame
11970,ASHAMED,2,"['a', 'shamed']","[['a', '0'], ['shamed', '1']]",ash-iz-amed
11971,ASHE,1,['Ashe'],"[['Ashe', '1']]",-iz-ashe
11972,ASHEN,2,"['ash', 'en']","[['ash', '1'], ['en', '0']]",-iz-ashen
11973,ASHER,2,"['ash', 'er']","[['ash', '1'], ['er', '0']]",-iz-asher
11974,ASHES,2,"['ash', 'es']","[['ash', '1'], ['es', '0']]",-iz-ashes
11975,ASHEVILLE,2,"['Ashe', 'ville']","[['Ashe', '1'], ['ville', '2']]",Ash-iz-eville
11976,ASHISH,2,"['A', 'shish']","[['A', '0'], ['shish', '1']]",Ash-iz-ish
11977,ASHLEY,2,"['Ash', 'ley']","[['Ash', '1'], ['ley', '0']]",
11978,ASHMAN,2,"['ash', 'man']","[['ash', '1'], ['man', '0']]",-iz-ashman
11979,ASHORE,2,"['a', 'shore']","[['a', '0'], ['shore', '1']]",ash-iz-ore
11980,ASHTON,2,"['Ash', 'ton']","[['Ash', '1'], ['ton', '0']]",
11981,ASHTRAY,2,"['ash', 'tray']","[['ash', '1'], ['tray', '2']]",-iz-ashtray
11982,ASHUR,2,"['A', 'shur']","[['A', '1'], ['shur', '0']]",
11983,ASHY,2,"['ash', 'y']","[['ash', '1'], ['y', '0']]",-iz-ashy
11984,ASIA,2,"['A', 'sia']","[['A', '1'], ['sia', '0']]",
11985,ASIAN,2,"['A', 'sian']","[['A', '1'], ['sian', '0']]",
11986,ASIANS,2,"['A', 'sians']","[['A', '1'], ['sians', '0']]",
11988,ASIDE,2,"['a', 'side']","[['a', '0'], ['side', '1']]",as-iz-ide
11991,ASK,1,['ask'],"[['ask', '1']]",-iz-ask
11992,ASKANCE,2,"['a', 'skance']","[['a', '0'], ['skance', '1']]",ask-iz-ance
11993,ASKED,1,['asked'],"[['asked', '1']]",-iz-asked
11994,ASKER,2,"['ask', 'er']","[['ask', '1'], ['er', '0']]",-iz-asker
11995,ASKEW,2,"['a', 'skew']","[['a', '0'], ['skew', '1']]",ask-iz-ew
11996,ASKING,2,"['ask', 'ing']","[['ask', '1'], ['ing', '0']]",-iz-asking
11997,ASKS,1,['asks'],"[['asks', '1']]",-iz-asks
11998,ASLEEP,2,"['a', 'sleep']","[['a', '0'], ['sleep', '1']]",asl-iz-eep
12000,ASP,1,['asp'],"[['asp', '1']]",-iz-asp
12003,ASPECT,2,"['as', 'pect']","[['as', '1'], ['pect', '2']]",-iz-aspect
12004,ASPEN,2,"['as', 'pen']","[['as', '1'], ['pen', '0']]",-iz-aspen
12005,ASPER,2,"['as', 'per']","[['as', '1'], ['per', '0']]",-iz-asper
12007,ASPHALT,2,"['as', 'phalt']","[['as', '1'], ['phalt', '2']]",-iz-asphalt
12012,ASPIRE,2,"['as', 'pire']","[['as', '0'], ['pire', '1']]",asp-iz-ire
12013,ASPIRED,2,"['as', 'pired']","[['as', '0'], ['pired', '1']]",asp-iz-ired
12015,ASQUITH,2,"['As', 'quith']","[['As', '1'], ['quith', '0']]",
12016,ASS,1,['ass'],"[['ass', '1']]",-iz-ass
12017,ASSAIL,2,"['as', 'sail']","[['as', '0'], ['sail', '1']]",ass-iz-ail
12025,ASSAULT,2,"['as', 'sault']","[['as', '0'], ['sault', '1']]",ass-iz-ault
12027,ASSAY,2,"['as', 'say']","[['as', '1'], ['say', '0']]",-iz-assay
12038,ASSENT,2,"['as', 'sent']","[['as', '0'], ['sent', '1']]",ass-iz-ent
12039,ASSERT,2,"['as', 'sert']","[['as', '0'], ['sert', '1']]",ass-iz-ert
12046,ASSES,2,"['as', 'ses']","[['as', '1'], ['ses', '0']]",-iz-asses
12047,ASSESS,2,"['as', 'sess']","[['as', '0'], ['sess', '1']]",ass-iz-ess
12050,ASSET,2,"['as', 'set']","[['as', '1'], ['set', '2']]",-iz-asset
12051,ASSETS,2,"['as', 'sets']","[['as', '1'], ['sets', '2']]",-iz-assets
12052,ASSIGN,2,"['as', 'sign']","[['as', '0'], ['sign', '1']]",ass-iz-ign
12058,ASSIST,2,"['as', 'sist']","[['as', '0'], ['sist', '1']]",ass-iz-ist
12066,ASSORT,2,"['as', 'sort']","[['as', '0'], ['sort', '1']]",ass-iz-ort
12069,ASSUAGE,2,"['as', 'suage']","[['as', '0'], ['suage', '1']]",ass-iz-uage
12070,ASSUAGED,2,"['as', 'suaged']","[['as', '0'], ['suaged', '1']]",ass-iz-uaged
12071,ASSUME,2,"['as', 'sume']","[['as', '0'], ['sume', '1']]",ass-iz-ume
12072,ASSUMED,2,"['as', 'sumed']","[['as', '0'], ['sumed', '1']]",ass-iz-umed
12076,ASSURE,2,"['as', 'sure']","[['as', '0'], ['sure', '1']]",ass-iz-ure
12077,ASSURED,2,"['as', 'sured']","[['as', '0'], ['sured', '1']]",ass-iz-ured
12082,AST,1,['ast'],"[['ast', '1']]",-iz-ast
12083,ASTAIRE,2,"['A', 'staire']","[['A', '0'], ['staire', '1']]",Ast-iz-aire
12084,ASTER,2,"['as', 'ter']","[['as', '1'], ['ter', '0']]",-iz-aster
12087,ASTHMA,2,"['asth', 'ma']","[['asth', '1'], ['ma', '0']]",-iz-asthma
12089,ASTON,2,"['As', 'ton']","[['As', '1'], ['ton', '0']]",
12094,ASTOR,2,"['As', 'tor']","[['As', '1'], ['tor', '0']]",
12095,ASTOUND,2,"['as', 'tound']","[['as', '0'], ['tound', '1']]",ast-iz-ound
12100,ASTRAL,2,"['as', 'tral']","[['as', '1'], ['tral', '0']]",-iz-astral
12101,ASTRAY,2,"['a', 'stray']","[['a', '0'], ['stray', '1']]",astr-iz-ay
12102,ASTRIDE,2,"['a', 'stride']","[['a', '0'], ['stride', '1']]",astr-iz-ide
12119,ASTUTE,2,"['as', 'tute']","[['as', '0'], ['tute', '1']]",ast-iz-ute
12129,AT,1,['at'],"[['at', '1']]",-iz-at
12134,ATE,1,['ate'],"[['ate', '1']]",-iz-ate
12135,ATEN,2,"['a', 'ten']","[['a', '1'], ['ten', '0']]",-iz-aten
12136,ATES,1,['ates'],"[['ates', '1']]",-iz-ates
12143,ATHENS,2,"['Ath', 'ens']","[['Ath', '1'], ['ens', '0']]",
12145,ATHLETE,2,"['ath', 'lete']","[['ath', '1'], ['lete', '2']]",-iz-athlete
12149,ATHWART,2,"['a', 'thwart']","[['a', '0'], ['thwart', '1']]",athw-iz-art
12155,ATLAS,2,"['at', 'las']","[['at', '1'], ['las', '0']]",-iz-atlas
12160,ATOLL,2,"['at', 'oll']","[['at', '1'], ['oll', '0']]",-iz-atoll
12161,ATOM,2,"['at', 'om']","[['at', '1'], ['om', '0']]",-iz-atom
12164,ATON,2,"['a', 'ton']","[['a', '0'], ['ton', '1']]",at-iz-on
12166,ATONE,2,"['a', 'tone']","[['a', '0'], ['tone', '1']]",at-iz-one
12168,ATOP,2,"['a', 'top']","[['a', '0'], ['top', '1']]",at-iz-op
12177,ATTACH,2,"['at', 'tach']","[['at', '0'], ['tach', '1']]",att-iz-ach
12179,ATTACHED,2,"['at', 'tached']","[['at', '0'], ['tached', '1']]",att-iz-ached
12184,ATTACK,2,"['at', 'tack']","[['at', '0'], ['tack', '1']]",att-iz-ack
12186,ATTAIN,2,"['at', 'tain']","[['at', '0'], ['tain', '1']]",att-iz-ain
12190,ATTAR,2,"['at', 'tar']","[['at', '1'], ['tar', '0']]",-iz-attar
12191,ATTEMPT,2,"['at', 'tempt']","[['at', '0'], ['tempt', '1']]",att-iz-empt
12192,ATTEND,2,"['at', 'tend']","[['at', '0'], ['tend', '1']]",att-iz-end
12203,ATTEST,2,"['at', 'test']","[['at', '0'], ['test', '1']]",att-iz-est
12204,ATTIC,2,"['at', 'tic']","[['at', '1'], ['tic', '0']]",-iz-attic
12207,ATTIRED,2,"['at', 'tired']","[['at', '0'], ['tired', '1']]",att-iz-ired
12210,ATTLEE,2,"['Att', 'lee']","[['Att', '1'], ['lee', '0']]",
12213,ATTRACT,2,"['at', 'tract']","[['at', '0'], ['tract', '1']]",attr-iz-act
12225,ATTUNE,2,"['at', 'tune']","[['at', '0'], ['tune', '1']]",att-iz-une
12226,ATTUNED,2,"['at', 'tuned']","[['at', '0'], ['tuned', '1']]",att-iz-uned
12228,AU,1,['au'],"[['au', '1']]",-iz-au
12229,AUBE,1,['Aube'],"[['Aube', '1']]",-iz-aube
12230,AUBIN,2,"['au', 'bin']","[['au', '1'], ['bin', '0']]",-iz-aubin
12231,AUBREY,2,"['Au', 'brey']","[['Au', '1'], ['brey', '0']]",A-iz-ubrey
12232,AUBURN,2,"['au', 'burn']","[['au', '1'], ['burn', '0']]",-iz-auburn
12233,AUCKLAND,2,"['Auck', 'land']","[['Auck', '1'], ['land', '0']]",A-iz-uckland
12234,AUCTION,2,"['auc', 'tion']","[['auc', '1'], ['tion', '0']]",-iz-auction
12235,AUCTIONED,2,"['auc', 'tioned']","[['auc', '1'], ['tioned', '0']]",-iz-auctioned
12239,AUCTIONS,2,"['auc', 'tions']","[['auc', '1'], ['tions', '0']]",-iz-auctions
12240,AUD,1,['aud'],"[['aud', '1']]",-iz-aud
12243,AUDEN,2,"['Au', 'den']","[['Au', '1'], ['den', '0']]",A-iz-uden
12251,AUDIT,2,"['au', 'dit']","[['au', '1'], ['dit', '0']]",-iz-audit
12257,AUDREY,2,"['Au', 'drey']","[['Au', '1'], ['drey', '0']]",A-iz-udrey
12260,AUGER,2,"['au', 'ger']","[['au', '1'], ['ger', '0']]",-iz-auger
12261,AUGMENT,2,"['aug', 'ment']","[['aug', '0'], ['ment', '1']]",augm-iz-ent
12264,AUGUR,2,"['au', 'gur']","[['au', '1'], ['gur', '0']]",-iz-augur
12265,AUGUST,2,"['Au', 'gust']","[['Au', '1'], ['gust', '0']]",A-iz-ugust
12271,AUL,1,['aul'],"[['aul', '1']]",-iz-aul
12272,AULD,1,['auld'],"[['auld', '1']]",-iz-auld
12273,AUNE,1,['aune'],"[['aune', '1']]",-iz-aune
12274,AUNG,1,['aung'],"[['aung', '1']]",-iz-aung
12275,AUNT,1,['aunt'],"[['aunt', '1']]",-iz-aunt
12276,AUNTIE,2,"['aunt', 'ie']","[['aunt', '1'], ['ie', '0']]",-iz-auntie
12277,AUNTS,1,['aunts'],"[['aunts', '1']]",-iz-aunts
12278,AURA,2,"['au', 'ra']","[['au', '1'], ['ra', '0']]",-iz-aura
12279,AURAL,2,"['au', 'ral']","[['au', '1'], ['ral', '0']]",-iz-aural
12282,AURUM,2,"['au', 'rum']","[['au', '1'], ['rum', '0']]",-iz-aurum
12283,AUS,1,['aus'],"[['aus', '1']]",-iz-aus
12284,AUSPICE,2,"['aus', 'pice']","[['aus', '1'], ['pice', '0']]",-iz-auspice
12287,AUSSIE,2,"['Aus', 'sie']","[['Aus', '1'], ['sie', '0']]",A-iz-ussie
12288,AUST,1,['aust'],"[['aust', '1']]",-iz-aust
12289,AUSTEN,2,"['Aus', 'ten']","[['Aus', '1'], ['ten', '0']]",A-iz-usten
12290,AUSTER,2,"['Aus', 'ter']","[['Aus', '1'], ['ter', '0']]",A-iz-uster
12291,AUSTERE,2,"['aus', 'tere']","[['aus', '0'], ['tere', '1']]",aust-iz-ere
12294,AUSTIN,2,"['Aus', 'tin']","[['Aus', '1'], ['tin', '0']]",A-iz-ustin
12295,AUSTRAL,2,"['aus', 'tral']","[['aus', '1'], ['tral', '0']]",-iz-austral
12303,AUTH,1,['auth'],"[['auth', '1']]",-iz-auth
12310,AUTHOR,2,"['au', 'thor']","[['au', '1'], ['thor', '0']]",-iz-author
12320,AUTHORS,2,"['au', 'thors']","[['au', '1'], ['thors', '0']]",-iz-authors
12323,AUTO,2,"['au', 'to']","[['au', '1'], ['to', '0']]",-iz-auto
12353,AUTOS,2,"['au', 'tos']","[['au', '1'], ['tos', '0']]",-iz-autos
12356,AUTUMN,2,"['au', 'tumn']","[['au', '1'], ['tumn', '0']]",-iz-autumn
12358,AUX,1,['aux'],"[['aux', '1']]",-iz-aux
12360,AVA,2,"['a', 'va']","[['a', '1'], ['va', '0']]",-iz-ava
12361,AVAIL,2,"['a', 'vail']","[['a', '0'], ['vail', '1']]",av-iz-ail
12366,AVANT,2,"['a', 'vant']","[['a', '0'], ['vant', '1']]",av-iz-ant
12369,AVENGE,2,"['a', 'venge']","[['a', '0'], ['venge', '1']]",av-iz-enge
12370,AVENGED,2,"['a', 'venged']","[['a', '0'], ['venged', '1']]",av-iz-enged
12374,AVER,2,"['a', 'ver']","[['a', '1'], ['ver', '0']]",-iz-aver
12377,AVERSE,2,"['a', 'verse']","[['a', '0'], ['verse', '1']]",av-iz-erse
12380,AVERT,2,"['a', 'vert']","[['a', '0'], ['vert', '1']]",av-iz-ert
12387,AVID,2,"['av', 'id']","[['av', '1'], ['id', '0']]",-iz-avid
12392,AVIS,2,"['A', 'vis']","[['A', '1'], ['vis', '0']]",
12397,AVOID,2,"['a', 'void']","[['a', '0'], ['void', '1']]",av-iz-oid
12402,AVOIDS,2,"['a', 'voids']","[['a', '0'], ['voids', '1']]",av-iz-oids
12403,AVON,2,"['A', 'von']","[['A', '1'], ['von', '0']]",
12404,AVOW,2,"['a', 'vow']","[['a', '0'], ['vow', '1']]",av-iz-ow
12405,AVOWED,2,"['a', 'vowed']","[['a', '0'], ['vowed', '1']]",av-iz-owed
12408,AW,1,['aw'],"[['aw', '1']]",-iz-aw
12409,AWACS,2,"['A', 'WACS']","[['A', '1'], ['WACS', '2']]",
12410,AWAIT,2,"['a', 'wait']","[['a', '0'], ['wait', '1']]",aw-iz-ait
12413,AWAITS,2,"['a', 'waits']","[['a', '0'], ['waits', '1']]",aw-iz-aits
12414,AWAKE,2,"['a', 'wake']","[['a', '0'], ['wake', '1']]",aw-iz-ake
12417,AWARD,2,"['a', 'ward']","[['a', '0'], ['ward', '1']]",aw-iz-ard
12418,AWARE,2,"['a', 'ware']","[['a', '0'], ['ware', '1']]",aw-iz-are
12420,AWASH,2,"['a', 'wash']","[['a', '0'], ['wash', '1']]",aw-iz-ash
12421,AWAY,2,"['a', 'way']","[['a', '0'], ['way', '1']]",aw-iz-ay
12422,AWE,1,['awe'],"[['awe', '1']]",-iz-awe
12423,AWED,1,['awed'],"[['awed', '1']]",-iz-awed
12424,AWESOME,2,"['awe', 'some']","[['awe', '1'], ['some', '0']]",-iz-awesome
12426,AWESTRUCK,2,"['awe', 'struck']","[['awe', '1'], ['struck', '2']]",-iz-awestruck
12427,AWFUL,2,"['aw', 'ful']","[['aw', '1'], ['ful', '0']]",-iz-awful
12429,AWHILE,2,"['a', 'while']","[['a', '0'], ['while', '1']]",awh-iz-ile
12430,AWKWARD,2,"['awk', 'ward']","[['awk', '1'], ['ward', '0']]",-iz-awkward
12433,AWNING,2,"['awn', 'ing']","[['awn', '1'], ['ing', '0']]",-iz-awning
12434,AWOKE,2,"['a', 'woke']","[['a', '0'], ['woke', '1']]",aw-iz-oke
12435,AWRY,2,"['a', 'wry']","[['a', '0'], ['wry', '1']]",awr-iz-y
12436,AX,1,['ax'],"[['ax', '1']]",-iz-ax
12437,AXE,1,['axe'],"[['axe', '1']]",-iz-axe
12438,AXED,1,['axed'],"[['axed', '1']]",-iz-axed
12439,AXEL,2,"['Ax', 'el']","[['Ax', '1'], ['el', '0']]",
12440,AXES,2,"['ax', 'es']","[['ax', '1'], ['es', '0']]",-iz-axes
12443,AXIS,2,"['ax', 'is']","[['ax', '1'], ['is', '0']]",-iz-axis
12444,AXLE,2,"['ax', 'le']","[['ax', '1'], ['le', '0']]",-iz-axle
12445,AXLES,2,"['ax', 'les']","[['ax', '1'], ['les', '0']]",-iz-axles
12446,AXON,2,"['ax', 'on']","[['ax', '1'], ['on', '2']]",-iz-axon
12447,AY,1,['ay'],"[['ay', '1']]",-iz-ay
12449,AYE,1,['aye'],"[['aye', '1']]",-iz-aye
12450,AYES,1,['ayes'],"[['ayes', '1']]",-iz-ayes
12451,AYN,1,['ayn'],"[['ayn', '1']]",-iz-ayn
12452,AYR,1,['Ayr'],"[['Ayr', '1']]",-iz-ayr
12453,AYRE,1,['ayre'],"[['ayre', '1']]",-iz-ayre
12454,AYRES,1,['ayres'],"[['ayres', '1']]",-iz-ayres
12460,AZORES,2,"['A', 'zores']","[['A', '0'], ['zores', '1']]",Az-iz-ores
12461,AZTEC,2,"['Az', 'tec']","[['Az', '1'], ['tec', '2']]",
12462,AZURE,2,"['az', 'ure']","[['az', '1'], ['ure', '0']]",-iz-azure
12463,B,1,['B'],"[['B', '1']]",
12464,BAADE,1,['baade'],"[['baade', '1']]",b-iz-aade
12465,BAAR,1,['baar'],"[['baar', '1']]",b-iz-aar
12466,BAARS,1,['baars'],"[['baars', '1']]",b-iz-aars
12467,BAAS,1,['baas'],"[['baas', '1']]",b-iz-aas
12468,BAB,1,['Bab'],"[['Bab', '1']]",b-iz-ab
12469,BABA,2,"['ba', 'ba']","[['ba', '1'], ['ba', '0']]",b-iz-aba
12470,BABBAGE,2,"['Bab', 'bage']","[['Bab', '1'], ['bage', '0']]",B-iz-abbage
12471,BABBITT,2,"['bab', 'bitt']","[['bab', '1'], ['bitt', '0']]",b-iz-abbitt
12472,BABBLE,2,"['bab', 'ble']","[['bab', '1'], ['ble', '0']]",b-iz-abble
12473,BABBLED,2,"['bab', 'bled']","[['bab', '1'], ['bled', '0']]",b-iz-abbled
12474,BABBLER,2,"['bab', 'bler']","[['bab', '1'], ['bler', '0']]",b-iz-abbler
12475,BABE,1,['babe'],"[['babe', '1']]",b-iz-abe
12476,BABEL,2,"['Ba', 'bel']","[['Ba', '1'], ['bel', '0']]",B-iz-abel
12477,BABES,1,['babes'],"[['babes', '1']]",b-iz-abes
12478,BABIES,2,"['ba', 'bies']","[['ba', '1'], ['bies', '0']]",b-iz-abies
12480,BABISH,2,"['bab', 'ish']","[['bab', '1'], ['ish', '0']]",b-iz-abish
12481,BABKA,2,"['bab', 'ka']","[['bab', '1'], ['ka', '0']]",b-iz-abka
12482,BABOON,2,"['ba', 'boon']","[['ba', '0'], ['boon', '1']]",bab-iz-oon
12483,BABS,1,['Babs'],"[['Babs', '1']]",b-iz-abs
12484,BABU,2,"['Ba', 'bu']","[['Ba', '0'], ['bu', '1']]",Bab-iz-u
12486,BABY,2,"['ba', 'by']","[['ba', '1'], ['by', '0']]",b-iz-aby
12495,BACALL,2,"['Ba', 'call']","[['Ba', '0'], ['call', '1']]",Bac-iz-all
12498,BACCHUS,2,"['Bac', 'chus']","[['Bac', '1'], ['chus', '0']]",B-iz-acchus
12499,BACH,1,['bach'],"[['bach', '1']]",b-iz-ach
12501,BACHE,1,['bache'],"[['bache', '1']]",b-iz-ache
12504,BACK,1,['back'],"[['back', '1']]",b-iz-ack
12505,BACKACHE,2,"['back', 'ache']","[['back', '1'], ['ache', '2']]",b-iz-ackache
12506,BACKBITE,2,"['back', 'bite']","[['back', '1'], ['bite', '2']]",b-iz-ackbite
12508,BACKBOARD,2,"['back', 'board']","[['back', '1'], ['board', '2']]",b-iz-ackboard
12509,BACKBONE,2,"['back', 'bone']","[['back', '1'], ['bone', '2']]",b-iz-ackbone
12510,BACKDATE,2,"['back', 'date']","[['back', '1'], ['date', '2']]",b-iz-ackdate
